"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Volume","PropHKPriceEdge.Volume","PropnetProbBEdge.Volume","KProbHKPrice.Volume","KProbnetProbB.Volume","KProbFixed.Volume","KProbFixednetProbB.Volume","KEMProb.Volume","KEMProbnetProbB.Volume","KProbHalf.Volume","KProbHalfnetProbB.Volume","KProbQuarter.Volume","KProbQuarternetProbB.Volume","KProbAdj.Volume","KProbAdjnetProbB.Volume","KHalfAdj.Volume","KHalfAdjnetProbB.Volume","KEMQuarterAdj.Volume","KEMQuarterAdjnetProbB.Volume"
"2181","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 172.348  ","Mean   : 172.353  ","Mean   :  41.3825  ","Mean   :  41.3825  ","Mean   :  41.3825  ","Mean   :  41.3825  ","Mean   :1.06014  ","Mean   :1.06014  ","Mean   :  9.781  ","Mean   :  9.782  ","Mean   :  1.845  ","Mean   :  1.8613  ","Mean   :  41.3825  ","Mean   :  41.3825  ","Mean   :  4.83315  ","Mean   :  4.9501  ","Mean   : 0.574403  ","Mean   : 0.62456  "
"2182","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 209.422  ","3rd Qu.: 209.530  ","3rd Qu.:  50.0000  ","3rd Qu.:  50.0000  ","3rd Qu.:  50.0000  ","3rd Qu.:  50.0000  ","3rd Qu.:1.21614  ","3rd Qu.:1.21614  ","3rd Qu.: 11.990  ","3rd Qu.: 12.005  ","3rd Qu.:  2.288  ","3rd Qu.:  2.3013  ","3rd Qu.:  50.0000  ","3rd Qu.:  50.0000  ","3rd Qu.:  5.83590  ","3rd Qu.:  5.9947  ","3rd Qu.: 0.696954  ","3rd Qu.: 0.76183  "
"2183","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6964.906  ","Max.   :6964.918  ","Max.   :1662.6740  ","Max.   :1662.6740  ","Max.   :1662.6740  ","Max.   :1662.6740  ","Max.   :4.28917  ","Max.   :4.28917  ","Max.   :415.094  ","Max.   :415.088  ","Max.   :103.055  ","Max.   :103.0465  ","Max.   :1662.6740  ","Max.   :1662.6740  ","Max.   :204.07878  ","Max.   :225.6129  ","Max.   :26.030094  ","Max.   :31.81324  "
"2184","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   0.788  ","Min.   :   0.765  ","Min.   :   0.00  ","Min.   :   0.00  ","Min.   :   0.0723  ","Min.   :   0.0588  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.0723  ","Min.   :   0.0588  ","Min.   :  0.0067  ","Min.   :  0.0046  ","Min.   : 0.00062  ","Min.   : 0.00001  "
"2186","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  54.290  ","1st Qu.:  54.379  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:  13.0000  ","1st Qu.:  13.0000  ","1st Qu.:0.8885  ","1st Qu.:0.8842  ","1st Qu.:  2.680  ","1st Qu.:  2.671  ","1st Qu.:  0.0000  ","1st Qu.:  0.02887  ","1st Qu.:  13.0000  ","1st Qu.:  13.0000  ","1st Qu.:  1.5002  ","1st Qu.:  1.4720  ","1st Qu.: 0.17059  ","1st Qu.: 0.16007  "
"2187","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 113.197  ","Median : 113.159  ","Median :  27.00  ","Median :  27.00  ","Median :  28.0000  ","Median :  28.0000  ","Median :1.0516  ","Median :1.0452  ","Median :  6.236  ","Median :  6.239  ","Median :  0.8762  ","Median :  0.90066  ","Median :  28.0000  ","Median :  28.0000  ","Median :  3.2363  ","Median :  3.2684  ","Median : 0.37775  ","Median : 0.39436  "
"2188","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 172.387  ","Mean   : 172.393  ","Mean   :  41.42  ","Mean   :  41.42  ","Mean   :  43.1915  ","Mean   :  43.2926  ","Mean   :1.0960  ","Mean   :1.0967  ","Mean   :  9.814  ","Mean   :  9.815  ","Mean   :  1.8684  ","Mean   :  1.88388  ","Mean   :  43.1915  ","Mean   :  43.2926  ","Mean   :  5.0341  ","Mean   :  5.1471  ","Mean   : 0.59728  ","Mean   : 0.64660  "
"2189","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 209.513  ","3rd Qu.: 209.555  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  52.0000  ","3rd Qu.:  52.0000  ","3rd Qu.:1.2489  ","3rd Qu.:1.2447  ","3rd Qu.: 12.008  ","3rd Qu.: 12.021  ","3rd Qu.:  2.3125  ","3rd Qu.:  2.32605  ","3rd Qu.:  52.0000  ","3rd Qu.:  52.0000  ","3rd Qu.:  6.0566  ","3rd Qu.:  6.1981  ","3rd Qu.: 0.72047  ","3rd Qu.: 0.78504  "
"2190","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6964.998  ","Max.   :6965.011  ","Max.   :1662.72  ","Max.   :1662.72  ","Max.   :2856.5246  ","Max.   :2681.3378  ","Max.   :7.6583  ","Max.   :8.5007  ","Max.   :415.116  ","Max.   :415.111  ","Max.   :103.0663  ","Max.   :103.05792  ","Max.   :2856.5246  ","Max.   :2681.3378  ","Max.   :357.0656  ","Max.   :359.2092  ","Max.   :44.63320  ","Max.   :48.12195  "
"2191","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   1.573  ","Min.   :   1.692  ","Min.   :   0.2255  ","Min.   :   0.2255  ","Min.   :   0.2255  ","Min.   :   0.2255  ","Min.   :0.06556  ","Min.   :0.06556  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.2255  ","Min.   :   0.2255  ","Min.   :  0.02094  ","Min.   :  0.0175  ","Min.   : 0.001752  ","Min.   : 0.00001  "
"2193","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  54.292  ","1st Qu.:  54.358  ","1st Qu.:  12.9894  ","1st Qu.:  12.9894  ","1st Qu.:  13.0000  ","1st Qu.:  13.0000  ","1st Qu.:0.89084  ","1st Qu.:0.89000  ","1st Qu.:  2.649  ","1st Qu.:  2.655  ","1st Qu.:  0.0000  ","1st Qu.:  0.00056  ","1st Qu.:  13.0000  ","1st Qu.:  13.0000  ","1st Qu.:  1.47200  ","1st Qu.:  1.4418  ","1st Qu.: 0.166960  ","1st Qu.: 0.15625  "
"2194","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 113.197  ","Median : 113.158  ","Median :  27.0000  ","Median :  27.0000  ","Median :  27.0105  ","Median :  27.0061  ","Median :1.05159  ","Median :1.05159  ","Median :  6.207  ","Median :  6.211  ","Median :  0.8464  ","Median :  0.87149  ","Median :  27.0105  ","Median :  27.0061  ","Median :  3.15459  ","Median :  3.1875  ","Median : 0.369587  ","Median : 0.38586  "
"2195","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 172.356  ","Mean   : 172.361  ","Mean   :  41.3867  ","Mean   :  41.3866  ","Mean   :  41.5893  ","Mean   :  41.5873  ","Mean   :1.06429  ","Mean   :1.06424  ","Mean   :  9.783  ","Mean   :  9.784  ","Mean   :  1.8461  ","Mean   :  1.86220  ","Mean   :  41.5893  ","Mean   :  41.5873  ","Mean   :  4.85690  ","Mean   :  4.9732  ","Mean   : 0.577172  ","Mean   : 0.62730  "
"2196","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 209.438  ","3rd Qu.: 209.530  ","3rd Qu.:  50.0000  ","3rd Qu.:  50.0000  ","3rd Qu.:  50.2303  ","3rd Qu.:  50.1958  ","3rd Qu.:1.22255  ","3rd Qu.:1.22255  ","3rd Qu.: 11.990  ","3rd Qu.: 12.006  ","3rd Qu.:  2.2884  ","3rd Qu.:  2.30185  ","3rd Qu.:  50.2303  ","3rd Qu.:  50.1958  ","3rd Qu.:  5.86489  ","3rd Qu.:  6.0219  ","3rd Qu.: 0.699585  ","3rd Qu.: 0.76555  "
"2197","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6964.998  ","Max.   :6965.011  ","Max.   :1662.7190  ","Max.   :1662.7194  ","Max.   :1737.7515  ","Max.   :1738.5086  ","Max.   :4.28917  ","Max.   :4.28917  ","Max.   :415.116  ","Max.   :415.111  ","Max.   :103.0663  ","Max.   :103.05792  ","Max.   :1737.7515  ","Max.   :1738.5086  ","Max.   :204.07878  ","Max.   :225.6129  ","Max.   :26.030094  ","Max.   :31.81324  "
"2198","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   2.80  ","Min.   :   2.518  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :  0.04419  ","Min.   :  0.0186  ","Min.   : 0.001752  ","Min.   : 0.00001  "
"2200","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  53.02  ","1st Qu.:  52.929  ","1st Qu.:  12.85  ","1st Qu.:  12.86  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:0.8763  ","1st Qu.:0.8763  ","1st Qu.:  2.583  ","1st Qu.:  2.591  ","1st Qu.:  0.0000  ","1st Qu.:  0.00188  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:  1.43587  ","1st Qu.:  1.4075  ","1st Qu.: 0.162965  ","1st Qu.: 0.15326  "
"2201","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 110.75  ","Median : 110.650  ","Median :  26.61  ","Median :  26.61  ","Median :  27.00  ","Median :  27.00  ","Median :1.0430  ","Median :1.0430  ","Median :  6.076  ","Median :  6.103  ","Median :  0.8385  ","Median :  0.85845  ","Median :  27.00  ","Median :  27.00  ","Median :  3.08408  ","Median :  3.1250  ","Median : 0.362142  ","Median : 0.37608  "
"2202","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 169.81  ","Mean   : 169.817  ","Mean   :  40.78  ","Mean   :  40.78  ","Mean   :  40.93  ","Mean   :  40.93  ","Mean   :1.0372  ","Mean   :1.0371  ","Mean   :  9.646  ","Mean   :  9.647  ","Mean   :  1.8263  ","Mean   :  1.84216  ","Mean   :  40.93  ","Mean   :  40.93  ","Mean   :  4.78010  ","Mean   :  4.8956  ","Mean   : 0.568063  ","Mean   : 0.61746  "
"2203","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 205.39  ","3rd Qu.: 205.373  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:1.2008  ","3rd Qu.:1.2008  ","3rd Qu.: 11.875  ","3rd Qu.: 11.855  ","3rd Qu.:  2.2597  ","3rd Qu.:  2.26506  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  5.75514  ","3rd Qu.:  5.9114  ","3rd Qu.: 0.686544  ","3rd Qu.: 0.75265  "
"2204","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6964.91  ","Max.   :6964.918  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :5.6336  ","Max.   :5.8418  ","Max.   :415.094  ","Max.   :415.088  ","Max.   :103.0550  ","Max.   :103.04655  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :204.07878  ","Max.   :225.6129  ","Max.   :26.030094  ","Max.   :31.81324  "
"2205","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   2.80  ","Min.   :   2.518  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :0.07686  ","Min.   :0.07686  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.0000  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :  0.04419  ","Min.   :  0.0186  ","Min.   : 0.001752  ","Min.   : 0.00001  "
"2207","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  53.02  ","1st Qu.:  52.929  ","1st Qu.:  12.88  ","1st Qu.:  12.88  ","1st Qu.:  12.88  ","1st Qu.:  12.88  ","1st Qu.:0.87730  ","1st Qu.:0.87730  ","1st Qu.:  2.583  ","1st Qu.:  2.590  ","1st Qu.:  0.0000  ","1st Qu.:  0.0000  ","1st Qu.:  12.88  ","1st Qu.:  12.88  ","1st Qu.:  1.43508  ","1st Qu.:  1.4065  ","1st Qu.: 0.162753  ","1st Qu.: 0.15310  "
"2208","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 110.75  ","Median : 110.650  ","Median :  26.57  ","Median :  26.57  ","Median :  26.57  ","Median :  26.57  ","Median :1.04266  ","Median :1.04266  ","Median :  6.074  ","Median :  6.102  ","Median :  0.8352  ","Median :  0.8551  ","Median :  26.57  ","Median :  26.57  ","Median :  3.07863  ","Median :  3.1234  ","Median : 0.361650  ","Median : 0.37566  "
"2209","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 169.81  ","Mean   : 169.814  ","Mean   :  40.77  ","Mean   :  40.77  ","Mean   :  40.77  ","Mean   :  40.77  ","Mean   :1.03441  ","Mean   :1.03441  ","Mean   :  9.643  ","Mean   :  9.644  ","Mean   :  1.8239  ","Mean   :  1.8399  ","Mean   :  40.77  ","Mean   :  40.77  ","Mean   :  4.76284  ","Mean   :  4.8786  ","Mean   : 0.566092  ","Mean   : 0.61554  "
"2210","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 205.39  ","3rd Qu.: 205.359  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:1.19895  ","3rd Qu.:1.19895  ","3rd Qu.: 11.875  ","3rd Qu.: 11.853  ","3rd Qu.:  2.2565  ","3rd Qu.:  2.2625  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  5.74036  ","3rd Qu.:  5.8945  ","3rd Qu.: 0.684451  ","3rd Qu.: 0.75039  "
"2211","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6964.91  ","Max.   :6964.918  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :3.55075  ","Max.   :3.55075  ","Max.   :415.094  ","Max.   :415.088  ","Max.   :103.0550  ","Max.   :103.0465  ","Max.   :1662.67  ","Max.   :1662.67  ","Max.   :204.07878  ","Max.   :225.6129  ","Max.   :26.030094  ","Max.   :31.81324  "
"2212","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   2.80  ","Min.   :   2.518  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :  0.04419  ","Min.   :  0.0186  ","Min.   : 0.001752  ","Min.   : 0.00001  "
"2214","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  53.04  ","1st Qu.:  52.938  ","1st Qu.:  12.88  ","1st Qu.:  12.88  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:0.8788  ","1st Qu.:0.8788  ","1st Qu.:  2.583  ","1st Qu.:  2.591  ","1st Qu.:  0.0000  ","1st Qu.:  0.00267  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:  1.43858  ","1st Qu.:  1.4111  ","1st Qu.: 0.163470  ","1st Qu.: 0.15366  "
"2215","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 110.75  ","Median : 110.665  ","Median :  26.65  ","Median :  26.64  ","Median :  27.00  ","Median :  27.00  ","Median :1.0450  ","Median :1.0450  ","Median :  6.080  ","Median :  6.104  ","Median :  0.8421  ","Median :  0.85901  ","Median :  27.00  ","Median :  27.00  ","Median :  3.09703  ","Median :  3.1309  ","Median : 0.363376  ","Median : 0.37816  "
"2216","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 169.82  ","Mean   : 169.825  ","Mean   :  40.78  ","Mean   :  40.78  ","Mean   :  41.14  ","Mean   :  41.15  ","Mean   :1.0413  ","Mean   :1.0412  ","Mean   :  9.648  ","Mean   :  9.649  ","Mean   :  1.8272  ","Mean   :  1.84303  ","Mean   :  41.14  ","Mean   :  41.15  ","Mean   :  4.80477  ","Mean   :  4.9196  ","Mean   : 0.570936  ","Mean   : 0.62030  "
"2217","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 205.41  ","3rd Qu.: 205.401  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:1.2048  ","3rd Qu.:1.2039  ","3rd Qu.: 11.876  ","3rd Qu.: 11.860  ","3rd Qu.:  2.2615  ","3rd Qu.:  2.26573  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  5.78960  ","3rd Qu.:  5.9341  ","3rd Qu.: 0.691531  ","3rd Qu.: 0.75564  "
"2218","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6965.00  ","Max.   :6965.011  ","Max.   :1662.72  ","Max.   :1662.72  ","Max.   :1737.75  ","Max.   :1738.51  ","Max.   :6.0755  ","Max.   :6.3279  ","Max.   :415.116  ","Max.   :415.111  ","Max.   :103.0663  ","Max.   :103.05792  ","Max.   :1737.75  ","Max.   :1738.51  ","Max.   :204.07878  ","Max.   :225.6129  ","Max.   :26.030094  ","Max.   :31.81324  "
"2219","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   2.80  ","Min.   :   2.518  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :0.07686  ","Min.   :0.07686  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.50  ","Min.   :   0.50  ","Min.   :  0.04419  ","Min.   :  0.0186  ","Min.   : 0.001752  ","Min.   : 0.00001  "
"2221","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  53.03  ","1st Qu.:  52.938  ","1st Qu.:  12.89  ","1st Qu.:  12.89  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:0.88174  ","1st Qu.:0.87879  ","1st Qu.:  2.583  ","1st Qu.:  2.590  ","1st Qu.:  0.0000  ","1st Qu.:  0.00056  ","1st Qu.:  13.00  ","1st Qu.:  13.00  ","1st Qu.:  1.43791  ","1st Qu.:  1.4102  ","1st Qu.: 0.163143  ","1st Qu.: 0.15365  "
"2222","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 110.75  ","Median : 110.661  ","Median :  26.64  ","Median :  26.64  ","Median :  27.00  ","Median :  27.00  ","Median :1.04495  ","Median :1.04495  ","Median :  6.076  ","Median :  6.104  ","Median :  0.8354  ","Median :  0.85747  ","Median :  27.00  ","Median :  27.00  ","Median :  3.09290  ","Median :  3.1277  ","Median : 0.362576  ","Median : 0.37745  "
"2223","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 169.82  ","Mean   : 169.822  ","Mean   :  40.78  ","Mean   :  40.78  ","Mean   :  40.98  ","Mean   :  40.98  ","Mean   :1.03856  ","Mean   :1.03851  ","Mean   :  9.645  ","Mean   :  9.646  ","Mean   :  1.8248  ","Mean   :  1.84071  ","Mean   :  40.98  ","Mean   :  40.98  ","Mean   :  4.78659  ","Mean   :  4.9017  ","Mean   : 0.568861  ","Mean   : 0.61827  "
"2224","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 205.40  ","3rd Qu.: 205.371  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:1.20168  ","3rd Qu.:1.20168  ","3rd Qu.: 11.875  ","3rd Qu.: 11.854  ","3rd Qu.:  2.2574  ","3rd Qu.:  2.26246  ","3rd Qu.:  50.00  ","3rd Qu.:  50.00  ","3rd Qu.:  5.77698  ","3rd Qu.:  5.9179  ","3rd Qu.: 0.688020  ","3rd Qu.: 0.75394  "
"2225","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :6965.00  ","Max.   :6965.011  ","Max.   :1662.72  ","Max.   :1662.72  ","Max.   :1737.75  ","Max.   :1738.51  ","Max.   :3.99270  ","Max.   :4.03688  ","Max.   :415.116  ","Max.   :415.111  ","Max.   :103.0663  ","Max.   :103.05792  ","Max.   :1737.75  ","Max.   :1738.51  ","Max.   :204.07878  ","Max.   :225.6129  ","Max.   :26.030094  ","Max.   :31.81324  "
"2226","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.004069  ","Min.   : 0.002337  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.000000  ","Min.   : 0.004069  ","Min.   : 0.002337  ","Min.   :0.0008074  ","Min.   :0.0000553  ","Min.   :0.0000354  ","Min.   :0.00000  "
"2228","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.: 2.794  ","1st Qu.: 2.636  ","1st Qu.: 0.9004  ","1st Qu.: 0.9087  ","1st Qu.: 0.352321  ","1st Qu.: 0.406562  ","1st Qu.: 0.9004  ","1st Qu.: 0.9087  ","1st Qu.:0.00000  ","1st Qu.:0.06348  ","1st Qu.:0.00000  ","1st Qu.:0.000000  ","1st Qu.: 0.352321  ","1st Qu.: 0.406562  ","1st Qu.:0.0886410  ","1st Qu.:0.0854462  ","1st Qu.:0.0204754  ","1st Qu.:0.01624  "
