"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Open","PropHKPriceEdge.Open","PropnetProbBEdge.Open","KProbHKPrice.Open","KProbnetProbB.Open","KProbFixed.Open","KProbFixednetProbB.Open","X.KEMProb.Open","KEMProbnetProbB.Open","KProbHalf.Open","KProbHalfnetProbB.Open","KProbQuarter.Open","KProbQuarternetProbB.Open","KProbAdj.Open","KProbAdjnetProbB.Open","KHalfAdj.Open","KHalfAdjnetProbB.Open","KEMQuarterAdj.Open","KEMQuarterAdjnetProbB.Open"
"687","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :12075  ","Min.   :     4.7  ","Min.   :     1  ","Min.   :12822  ","Min.   :12821  ","Min.   :13789  ","Min.   :13578  ","Min.   :16843  ","Min.   :16842  ","Min.   :15845  ","Min.   :15845  ","Min.   :16597  ","Min.   :16597  ","Min.   :13789  ","Min.   :13578  ","Min.   :16498  ","Min.   :16466  ","Min.   :16811  ","Min.   :16804  "
"688","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:29893  ","1st Qu.: 75981.6  ","1st Qu.: 75972  ","1st Qu.:30866  ","1st Qu.:30864  ","1st Qu.:32529  ","1st Qu.:32128  ","1st Qu.:17380  ","1st Qu.:17379  ","1st Qu.:20102  ","1st Qu.:20104  ","1st Qu.:17392  ","1st Qu.:17405  ","1st Qu.:32529  ","1st Qu.:32128  ","1st Qu.:18751  ","1st Qu.:18800  ","1st Qu.:17085  ","1st Qu.:17109  "
"689","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :36737  ","Median :105703.9  ","Median :105687  ","Median :37985  ","Median :37984  ","Median :39698  ","Median :39309  ","Median :17676  ","Median :17674  ","Median :21734  ","Median :21737  ","Median :17630  ","Median :17654  ","Median :39698  ","Median :39309  ","Median :19522  ","Median :19544  ","Median :17171  ","Median :17194  "
"690","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :36719  ","Mean   :105084.7  ","Mean   :105075  ","Mean   :37772  ","Mean   :37771  ","Mean   :39379  ","Mean   :39014  ","Mean   :17687  ","Mean   :17686  ","Mean   :21659  ","Mean   :21662  ","Mean   :17602  ","Mean   :17626  ","Mean   :39379  ","Mean   :39014  ","Mean   :19489  ","Mean   :19516  ","Mean   :17167  ","Mean   :17190  "
"691","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:44548  ","3rd Qu.:137667.4  ","3rd Qu.:137647  ","3rd Qu.:45441  ","3rd Qu.:45440  ","3rd Qu.:46856  ","3rd Qu.:46515  ","3rd Qu.:18075  ","3rd Qu.:18074  ","3rd Qu.:23373  ","3rd Qu.:23380  ","3rd Qu.:17839  ","3rd Qu.:17872  ","3rd Qu.:46856  ","3rd Qu.:46515  ","3rd Qu.:20316  ","3rd Qu.:20331  ","3rd Qu.:17260  ","3rd Qu.:17286  "
"692","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :55562  ","Max.   :185227.4  ","Max.   :185228  ","Max.   :56857  ","Max.   :56856  ","Max.   :58405  ","Max.   :58081  ","Max.   :18409  ","Max.   :18408  ","Max.   :26055  ","Max.   :26060  ","Max.   :18322  ","Max.   :18364  ","Max.   :58405  ","Max.   :58081  ","Max.   :21661  ","Max.   :21725  ","Max.   :17421  ","Max.   :17467  "
"693","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :12080  ","Min.   :     3.66  ","Min.   :     1  ","Min.   :12821  ","Min.   :12821  ","Min.   :12821  ","Min.   :12821  ","Min.   :16843  ","Min.   :16843  ","Min.   :15844  ","Min.   :15845  ","Min.   :16597  ","Min.   :16597  ","Min.   :12821  ","Min.   :12821  ","Min.   :16382  ","Min.   :16368  ","Min.   :16801  ","Min.   :16795  "
"695","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:29899  ","1st Qu.: 75978.04  ","1st Qu.: 75970  ","1st Qu.:30864  ","1st Qu.:30864  ","1st Qu.:30864  ","1st Qu.:30864  ","1st Qu.:17376  ","1st Qu.:17376  ","1st Qu.:20098  ","1st Qu.:20101  ","1st Qu.:17393  ","1st Qu.:17407  ","1st Qu.:30864  ","1st Qu.:30864  ","1st Qu.:18538  ","1st Qu.:18619  ","1st Qu.:17063  ","1st Qu.:17089  "
"696","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :36743  ","Median :105699.86  ","Median :105683  ","Median :37979  ","Median :37979  ","Median :37979  ","Median :37979  ","Median :17672  ","Median :17672  ","Median :21729  ","Median :21733  ","Median :17628  ","Median :17654  ","Median :37979  ","Median :37979  ","Median :19311  ","Median :19361  ","Median :17148  ","Median :17172  "
"697","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :36724  ","Mean   :105081.43  ","Mean   :105073  ","Mean   :37769  ","Mean   :37769  ","Mean   :37769  ","Mean   :37769  ","Mean   :17685  ","Mean   :17685  ","Mean   :21655  ","Mean   :21661  ","Mean   :17601  ","Mean   :17627  ","Mean   :37769  ","Mean   :37769  ","Mean   :19287  ","Mean   :19342  ","Mean   :17146  ","Mean   :17170  "
"698","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:44553  ","3rd Qu.:137664.51  ","3rd Qu.:137646  ","3rd Qu.:45439  ","3rd Qu.:45439  ","3rd Qu.:45439  ","3rd Qu.:45439  ","3rd Qu.:18072  ","3rd Qu.:18072  ","3rd Qu.:23370  ","3rd Qu.:23379  ","3rd Qu.:17838  ","3rd Qu.:17873  ","3rd Qu.:45439  ","3rd Qu.:45439  ","3rd Qu.:20138  ","3rd Qu.:20181  ","3rd Qu.:17242  ","3rd Qu.:17269  "
"699","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :55568  ","Max.   :185224.98  ","Max.   :185227  ","Max.   :56855  ","Max.   :56855  ","Max.   :56855  ","Max.   :56855  ","Max.   :18407  ","Max.   :18407  ","Max.   :26053  ","Max.   :26060  ","Max.   :18321  ","Max.   :18365  ","Max.   :56855  ","Max.   :56855  ","Max.   :21470  ","Max.   :21563  ","Max.   :17402  ","Max.   :17448  "
"700","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :12075  ","Min.   :     4.7  ","Min.   :     1  ","Min.   :12822  ","Min.   :12821  ","Min.   :13789  ","Min.   :13578  ","Min.   :16843  ","Min.   :16842  ","Min.   :15845  ","Min.   :15845  ","Min.   :16597  ","Min.   :16597  ","Min.   :13789  ","Min.   :13578  ","Min.   :16498  ","Min.   :16466  ","Min.   :16811  ","Min.   :16804  "
"702","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:29893  ","1st Qu.: 76013.4  ","1st Qu.: 76002  ","1st Qu.:30880  ","1st Qu.:30879  ","1st Qu.:32906  ","1st Qu.:32500  ","1st Qu.:17394  ","1st Qu.:17392  ","1st Qu.:20109  ","1st Qu.:20111  ","1st Qu.:17393  ","1st Qu.:17407  ","1st Qu.:32906  ","1st Qu.:32500  ","1st Qu.:18794  ","1st Qu.:18842  ","1st Qu.:17090  ","1st Qu.:17114  "
"703","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :36737  ","Median :105763.6  ","Median :105750  ","Median :38013  ","Median :38011  ","Median :40424  ","Median :40043  ","Median :17707  ","Median :17705  ","Median :21748  ","Median :21750  ","Median :17634  ","Median :17658  ","Median :40424  ","Median :40043  ","Median :19602  ","Median :19623  ","Median :17180  ","Median :17203  "
"704","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :36719  ","Mean   :105138.9  ","Mean   :105129  ","Mean   :37799  ","Mean   :37797  ","Mean   :39991  ","Mean   :39644  ","Mean   :17714  ","Mean   :17713  ","Mean   :21671  ","Mean   :21675  ","Mean   :17606  ","Mean   :17630  ","Mean   :39991  ","Mean   :39644  ","Mean   :19557  ","Mean   :19582  ","Mean   :17174  ","Mean   :17198  "
"705","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:44548  ","3rd Qu.:137748.7  ","3rd Qu.:137728  ","3rd Qu.:45481  ","3rd Qu.:45480  ","3rd Qu.:47643  ","3rd Qu.:47349  ","3rd Qu.:18115  ","3rd Qu.:18113  ","3rd Qu.:23393  ","3rd Qu.:23399  ","3rd Qu.:17845  ","3rd Qu.:17878  ","3rd Qu.:47643  ","3rd Qu.:47349  ","3rd Qu.:20400  ","3rd Qu.:20414  ","3rd Qu.:17270  ","3rd Qu.:17295  "
"706","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :55562  ","Max.   :185328.4  ","Max.   :185329  ","Max.   :56907  ","Max.   :56905  ","Max.   :59614  ","Max.   :59320  ","Max.   :18458  ","Max.   :18457  ","Max.   :26079  ","Max.   :26083  ","Max.   :18329  ","Max.   :18371  ","Max.   :59614  ","Max.   :59320  ","Max.   :21795  ","Max.   :21853  ","Max.   :17437  ","Max.   :17481  "
"707","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :12080  ","Min.   :     3.66  ","Min.   :     1  ","Min.   :12821  ","Min.   :12821  ","Min.   :12821  ","Min.   :12821  ","Min.   :16843  ","Min.   :16843  ","Min.   :15844  ","Min.   :15845  ","Min.   :16597  ","Min.   :16597  ","Min.   :12821  ","Min.   :12821  ","Min.   :16382  ","Min.   :16368  ","Min.   :16801  ","Min.   :16795  "
"709","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:29899  ","1st Qu.: 76009.90  ","1st Qu.: 76001  ","1st Qu.:30876  ","1st Qu.:30876  ","1st Qu.:31233  ","1st Qu.:31224  ","1st Qu.:17390  ","1st Qu.:17390  ","1st Qu.:20105  ","1st Qu.:20108  ","1st Qu.:17394  ","1st Qu.:17409  ","1st Qu.:31233  ","1st Qu.:31224  ","1st Qu.:18581  ","1st Qu.:18659  ","1st Qu.:17068  ","1st Qu.:17093  "
"710","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :36743  ","Median :105759.53  ","Median :105747  ","Median :38007  ","Median :38008  ","Median :38687  ","Median :38695  ","Median :17703  ","Median :17703  ","Median :21742  ","Median :21747  ","Median :17632  ","Median :17658  ","Median :38687  ","Median :38695  ","Median :19390  ","Median :19438  ","Median :17157  ","Median :17181  "
"711","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :36724  ","Mean   :105135.57  ","Mean   :105127  ","Mean   :37795  ","Mean   :37795  ","Mean   :38371  ","Mean   :38383  ","Mean   :17711  ","Mean   :17711  ","Mean   :21668  ","Mean   :21673  ","Mean   :17605  ","Mean   :17631  ","Mean   :38371  ","Mean   :38383  ","Mean   :19354  ","Mean   :19407  ","Mean   :17153  ","Mean   :17178  "
"712","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:44553  ","3rd Qu.:137745.79  ","3rd Qu.:137727  ","3rd Qu.:45478  ","3rd Qu.:45478  ","3rd Qu.:46207  ","3rd Qu.:46247  ","3rd Qu.:18112  ","3rd Qu.:18112  ","3rd Qu.:23390  ","3rd Qu.:23398  ","3rd Qu.:17843  ","3rd Qu.:17878  ","3rd Qu.:46207  ","3rd Qu.:46247  ","3rd Qu.:20221  ","3rd Qu.:20261  ","3rd Qu.:17251  ","3rd Qu.:17278  "
"713","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :55568  ","Max.   :185325.95  ","Max.   :185328  ","Max.   :56904  ","Max.   :56904  ","Max.   :58047  ","Max.   :58063  ","Max.   :18456  ","Max.   :18456  ","Max.   :26077  ","Max.   :26083  ","Max.   :18328  ","Max.   :18372  ","Max.   :58047  ","Max.   :58063  ","Max.   :21603  ","Max.   :21689  ","Max.   :17417  ","Max.   :17463  "
"714","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4688  ","Min.   : 4687  ","Min.   :4746  ","Min.   :4745  ","Min.   :4764  ","Min.   :4763  ","Min.   :4746  ","Min.   :4745  ","Min.   :4769  ","Min.   :4768  ","Min.   :4778  ","Min.   :4778  ","Min.   :4764  ","Min.   :4763  ","Min.   :4775  ","Min.   :4775  ","Min.   :4778  ","Min.   :4778  "
"716","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6482  ","1st Qu.: 6506  ","1st Qu.:5341  ","1st Qu.:5358  ","1st Qu.:4963  ","1st Qu.:4969  ","1st Qu.:5341  ","1st Qu.:5358  ","1st Qu.:4808  ","1st Qu.:4809  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4963  ","1st Qu.:4969  ","1st Qu.:4821  ","1st Qu.:4825  ","1st Qu.:4789  ","1st Qu.:4791  "
"717","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7565  ","Median : 7619  ","Median :5720  ","Median :5753  ","Median :5094  ","Median :5103  ","Median :5720  ","Median :5753  ","Median :4852  ","Median :4855  ","Median :4779  ","Median :4779  ","Median :5094  ","Median :5103  ","Median :4851  ","Median :4857  ","Median :4796  ","Median :4799  "
"718","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24645  ","Mean   : 7610  ","Mean   : 7680  ","Mean   :5728  ","Mean   :5766  ","Mean   :5093  ","Mean   :5101  ","Mean   :5728  ","Mean   :5766  ","Mean   :4851  ","Mean   :4851  ","Mean   :4779  ","Mean   :4779  ","Mean   :5093  ","Mean   :5101  ","Mean   :4850  ","Mean   :4856  ","Mean   :4795  ","Mean   :4799  "
"719","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32474  ","3rd Qu.: 8931  ","3rd Qu.: 9029  ","3rd Qu.:6167  ","3rd Qu.:6224  ","3rd Qu.:5243  ","3rd Qu.:5258  ","3rd Qu.:6167  ","3rd Qu.:6224  ","3rd Qu.:4887  ","3rd Qu.:4888  ","3rd Qu.:4780  ","3rd Qu.:4780  ","3rd Qu.:5243  ","3rd Qu.:5258  ","3rd Qu.:4884  ","3rd Qu.:4895  ","3rd Qu.:4804  ","3rd Qu.:4809  "
"720","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :10174  ","Max.   :10341  ","Max.   :6595  ","Max.   :6676  ","Max.   :5377  ","Max.   :5390  ","Max.   :6595  ","Max.   :6676  ","Max.   :4933  ","Max.   :4927  ","Max.   :4780  ","Max.   :4780  ","Max.   :5377  ","Max.   :5390  ","Max.   :4913  ","Max.   :4925  ","Max.   :4810  ","Max.   :4817  "
"721","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4692  ","Min.   : 4690  ","Min.   :4751  ","Min.   :4750  ","Min.   :4769  ","Min.   :4769  ","Min.   :4751  ","Min.   :4750  ","Min.   :4777  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4769  ","Min.   :4769  ","Min.   :4777  ","Min.   :4776  ","Min.   :4778  ","Min.   :4778  "
"723","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6464  ","1st Qu.: 6488  ","1st Qu.:5324  ","1st Qu.:5340  ","1st Qu.:4958  ","1st Qu.:4965  ","1st Qu.:5324  ","1st Qu.:5340  ","1st Qu.:4797  ","1st Qu.:4791  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4958  ","1st Qu.:4965  ","1st Qu.:4820  ","1st Qu.:4824  ","1st Qu.:4789  ","1st Qu.:4791  "
"724","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7508  ","Median : 7561  ","Median :5663  ","Median :5694  ","Median :5067  ","Median :5077  ","Median :5663  ","Median :5694  ","Median :4809  ","Median :4796  ","Median :4779  ","Median :4779  ","Median :5067  ","Median :5077  ","Median :4845  ","Median :4852  ","Median :4794  ","Median :4798  "
"725","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24645  ","Mean   : 7562  ","Mean   : 7630  ","Mean   :5681  ","Mean   :5716  ","Mean   :5071  ","Mean   :5079  ","Mean   :5681  ","Mean   :5716  ","Mean   :4813  ","Mean   :4798  ","Mean   :4779  ","Mean   :4779  ","Mean   :5071  ","Mean   :5079  ","Mean   :4845  ","Mean   :4852  ","Mean   :4794  ","Mean   :4798  "
"726","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32474  ","3rd Qu.: 8862  ","3rd Qu.: 8958  ","3rd Qu.:6098  ","3rd Qu.:6152  ","3rd Qu.:5208  ","3rd Qu.:5223  ","3rd Qu.:6098  ","3rd Qu.:6152  ","3rd Qu.:4829  ","3rd Qu.:4807  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:5208  ","3rd Qu.:5223  ","3rd Qu.:4877  ","3rd Qu.:4888  ","3rd Qu.:4802  ","3rd Qu.:4808  "
"727","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :10079  ","Max.   :10242  ","Max.   :6499  ","Max.   :6576  ","Max.   :5328  ","Max.   :5341  ","Max.   :6499  ","Max.   :6576  ","Max.   :4851  ","Max.   :4814  ","Max.   :4779  ","Max.   :4779  ","Max.   :5328  ","Max.   :5341  ","Max.   :4903  ","Max.   :4916  ","Max.   :4808  ","Max.   :4815  "
"728","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4736  ","Min.   : 4732  ","Min.   :4766  ","Min.   :4766  ","Min.   :4775  ","Min.   :4776  ","Min.   :4766  ","Min.   :4766  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4779  ","Min.   :4775  ","Min.   :4776  ","Min.   :4778  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  "
"730","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6530  ","1st Qu.: 6550  ","1st Qu.:5364  ","1st Qu.:5379  ","1st Qu.:4979  ","1st Qu.:4986  ","1st Qu.:5364  ","1st Qu.:5379  ","1st Qu.:4819  ","1st Qu.:4820  ","1st Qu.:4780  ","1st Qu.:4780  ","1st Qu.:4979  ","1st Qu.:4986  ","1st Qu.:4825  ","1st Qu.:4830  ","1st Qu.:4790  ","1st Qu.:4792  "
"731","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7544  ","Median : 7588  ","Median :5709  ","Median :5737  ","Median :5094  ","Median :5104  ","Median :5709  ","Median :5737  ","Median :4848  ","Median :4847  ","Median :4780  ","Median :4781  ","Median :5094  ","Median :5104  ","Median :4852  ","Median :4859  ","Median :4796  ","Median :4800  "
"732","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24645  ","Mean   : 7621  ","Mean   : 7683  ","Mean   :5733  ","Mean   :5767  ","Mean   :5098  ","Mean   :5107  ","Mean   :5733  ","Mean   :5767  ","Mean   :4851  ","Mean   :4849  ","Mean   :4780  ","Mean   :4781  ","Mean   :5098  ","Mean   :5107  ","Mean   :4852  ","Mean   :4859  ","Mean   :4796  ","Mean   :4800  "
"733","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32474  ","3rd Qu.: 8950  ","3rd Qu.: 9039  ","3rd Qu.:6175  ","3rd Qu.:6227  ","3rd Qu.:5246  ","3rd Qu.:5262  ","3rd Qu.:6175  ","3rd Qu.:6227  ","3rd Qu.:4884  ","3rd Qu.:4883  ","3rd Qu.:4781  ","3rd Qu.:4781  ","3rd Qu.:5246  ","3rd Qu.:5262  ","3rd Qu.:4886  ","3rd Qu.:4898  ","3rd Qu.:4804  ","3rd Qu.:4810  "
"734","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :10180  ","Max.   :10338  ","Max.   :6596  ","Max.   :6672  ","Max.   :5376  ","Max.   :5389  ","Max.   :6596  ","Max.   :6672  ","Max.   :4925  ","Max.   :4917  ","Max.   :4781  ","Max.   :4781  ","Max.   :5376  ","Max.   :5389  ","Max.   :4914  ","Max.   :4927  ","Max.   :4811  ","Max.   :4818  "
"735","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4728  ","Min.   : 4725  ","Min.   :4762  ","Min.   :4761  ","Min.   :4773  ","Min.   :4773  ","Min.   :4762  ","Min.   :4761  ","Min.   :4777  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4773  ","Min.   :4773  ","Min.   :4778  ","Min.   :4778  ","Min.   :4779  ","Min.   :4778  "
"737","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6500  ","1st Qu.: 6522  ","1st Qu.:5335  ","1st Qu.:5351  ","1st Qu.:4963  ","1st Qu.:4970  ","1st Qu.:5335  ","1st Qu.:5351  ","1st Qu.:4797  ","1st Qu.:4791  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4963  ","1st Qu.:4970  ","1st Qu.:4822  ","1st Qu.:4826  ","1st Qu.:4789  ","1st Qu.:4791  "
"738","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7490  ","Median : 7537  ","Median :5656  ","Median :5686  ","Median :5067  ","Median :5078  ","Median :5656  ","Median :5686  ","Median :4808  ","Median :4796  ","Median :4779  ","Median :4779  ","Median :5067  ","Median :5078  ","Median :4845  ","Median :4853  ","Median :4795  ","Median :4798  "
"739","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24645  ","Mean   : 7569  ","Mean   : 7633  ","Mean   :5682  ","Mean   :5717  ","Mean   :5072  ","Mean   :5082  ","Mean   :5682  ","Mean   :5717  ","Mean   :4812  ","Mean   :4798  ","Mean   :4779  ","Mean   :4779  ","Mean   :5072  ","Mean   :5082  ","Mean   :4846  ","Mean   :4853  ","Mean   :4795  ","Mean   :4799  "
"740","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32474  ","3rd Qu.: 8875  ","3rd Qu.: 8966  ","3rd Qu.:6101  ","3rd Qu.:6155  ","3rd Qu.:5211  ","3rd Qu.:5227  ","3rd Qu.:6101  ","3rd Qu.:6155  ","3rd Qu.:4828  ","3rd Qu.:4807  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:5211  ","3rd Qu.:5227  ","3rd Qu.:4878  ","3rd Qu.:4890  ","3rd Qu.:4802  ","3rd Qu.:4809  "
"741","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :10082  ","Max.   :10240  ","Max.   :6498  ","Max.   :6575  ","Max.   :5330  ","Max.   :5344  ","Max.   :6498  ","Max.   :6575  ","Max.   :4851  ","Max.   :4814  ","Max.   :4779  ","Max.   :4779  ","Max.   :5330  ","Max.   :5344  ","Max.   :4904  ","Max.   :4917  ","Max.   :4808  ","Max.   :4816  "
"742","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
